Lịch sử,295,,"893100023324
(Hiệu lực)",30/01/2029,Cepara effe 250,,,,"Mỗi gói 1,5g chứa paracetamol 250mg",,85/QĐ-QLD,"30/01/2024
(30/01/2029)","191,2",Thuốc bột sủi bọt,"Hộp 12 gói x 1,5g; Hộp 20 gói x 1,5g; Hộp 30 gói x 1,5g",NSX,24,Công ty cổ phần Dược - VTYT Thanh Hóa,Việt Nam,"Số 232 Trần Phú, phường Lam Sơn, thành phố Thanh Hóa, tỉnh Thanh Hóa, Việt Nam",Công ty cổ phần Dược - VTYT Thanh Hóa,Việt Nam,"Số 04 đường Quang Trung, phường Ngọc Trạo, thành phố Thanh Hóa, tỉnh Thanh Hóa, Việt Nam",Xem chi tiết
Lịch sử,296,,"840111124924
(Hiệu lực)",28/02/2029,"Tramazetan plus 37,5mg/325mg",,,,"Paracetamol (dưới dạng Paracetamol Compap Coarse L) 325mg, Tramadol hydroclorid 37,5mg","Paracetamol (dưới dạng Paracetamol Compap Coarse L) 325mg, Tramadol hydroclorid 37,5mg",136/QĐ-QLD,"29/02/2024
(28/02/2029)",118,Viên nén bao phim,Hộp 2 vỉ x 10 viên,NSX,36,Công ty TNHH thương mại Nam Đồng,Việt Nam,"Số nhà 2 ngõ 164/117, phố Vương Thừa Vũ, phường Khương Trung, Quận Thanh Xuân, Thành phố Hà Nội","Laboratorios Cinfa, S.A. (Cơ sở đóng gói sơ cấp và thứ cấp: Laboratorios Cinfa, S.A. (Địa chỉ: Travesía Roncesvalles, 1, 31699 Olloki (Navarra), Spain))",Spain,"Ctra. Olaz-Chipi, 10. Poligono Industrial Areta, 31620 Huarte-Navarra",Xem chi tiết
Lịch sử,297,,"893100462423
(Hiệu lực)",08/11/2028,Parastad Kid,,,,Paracetamol,250mg,826/QĐ-QLD,"08/11/2023
(08/11/2028)",189,Viên nén sủi bọt,Hộp 4 vỉ xé x 4 viên; Hộp 10 vỉ xé x 4 viên.,NSX,36 tháng,Công Ty TNHH Liên Doanh Stellapharm - Chi nhánh 1,Việt Nam,"Số 40 đại lộ Tự Do, KCN Việt Nam - Singapore, Phường An Phú, Thành phố Thuận An, Tỉnh Bình Dương",Công Ty TNHH Liên Doanh Stellapharm - Chi nhánh 1,Việt Nam,"Số 40 đại lộ Tự Do, Khu công nghiệp Việt Nam - Singapore, Phường An Phú, Thành phố Thuận An, Tỉnh Bình Dương",Xem chi tiết
Lịch sử,298,,"893100458423
(Hiệu lực)",08/11/2028,Ocephani,,,,Paracetamol 500mg; Diphenhydramin hydroclorid 25mg,,826/QĐ-QLD,"08/11/2023
(08/11/2028)",189,Viên nang cứng,Hộp 1 túi x 10 vỉ x 10 viên; Hộp 5 vỉ x 10 viên,NSX,24,Công ty cổ phần O2Pharm,Việt Nam,"39/39 Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, Quận Tân Phú, TP. Hồ Chí Minh",Công ty cổ phần Hóa Dược Việt Nam,Việt Nam,"Số 192 Đức Giang, phường Thượng Thanh, quận Long Biên, thành phố Hà Nội",Xem chi tiết
Lịch sử,299,,"893100452223
(Hiệu lực)",08/11/2028,Ancold Flu D,,,,Paracetamol 500mg; Cafein 25mg; Phenylephrin hydroclorid 5mg,,826/QĐ-QLD,"08/11/2023
(08/11/2028)",189,Viên nén bao phim,Hộp 10 vỉ x 10 viên,NSX,36,Công ty cổ phần Dược phẩm Generic,Việt Nam,"Cụm 9, xã Duyên Thái, Huyện Thường Tín, Thành phố Hà Nội",Công ty cổ phần Dược - VTYT Nghệ An,Việt Nam,"Số 68 đường Nguyễn Sỹ Sách, Phường Hưng Phúc, thành phố Vinh, tỉnh Nghệ An",Xem chi tiết
Lịch sử,300,,"893110450623
(Hiệu lực)",08/11/2028,Bostussin Max,,,,"Paracetamol 3,20% (kl/tt); Clorpheniramin maleat 0,02% (kl/tt); Dextromethorphan hydrobromid 0,10% (kl/tt); Phenylephrin hydroclorid 0,05% (kl/tt)",,826/QĐ-QLD,"08/11/2023
(08/11/2028)",189,Dung dịch thuốc uống,Hộp 1 chai x 60 ml; Hộp 1 chai x 120 ml,NSX,36,Công ty Cổ phần Dược phẩm Boston Việt Nam,Việt Nam,"Số 43 đường số 8, khu công nghiệp Việt Nam - Singapore, Phường Bình Hòa, Thành phố Thuận An, Tỉnh Bình Dương",Công ty Cổ phần Dược phẩm Boston Việt Nam,Việt Nam,"Số 43 đường số 8, khu công nghiệp Việt Nam - Singapore, Phường Bình Hòa, Thành phố Thuận An, Tỉnh Bình Dương",Xem chi tiết
Lịch sử,301,,"893100420623
(Hiệu lực)",23/10/2028,Partamol 650 eff.,,,,Paracetamol,650mg,781/QĐ-QLD,"23/10/2023
(23/10/2028)",188 BS,Viên nén sủi bọt,Hộp 4 vỉ xé x 4 viên; Hộp 10 vỉ xé x 4 viên; Hộp 1 tuýp x 10 viên.,NSX,24,Công ty TNHH Liên Doanh Stellapharm – Chi nhánh 1,Việt Nam,"Số 40 đại lộ Tự Do, khu công nghiệp Việt Nam – Singapore, Phường An Phú, Thành phố Thuận An, Tỉnh Bình Dương, Việt Nam.",Công ty TNHH Liên Doanh Stellapharm – Chi nhánh 1,Việt Nam,"Số 40 đại lộ Tự Do, khu công nghiệp Việt Nam – Singapore, Phường An Phú, Thành phố Thuận An, Tỉnh Bình Dương, Việt Nam.",Xem chi tiết
Lịch sử,302,,"893100420523
(Hiệu lực)",23/10/2028,Paracetamol 325,,,,Paracetamol,325mg,781/QĐ-QLD,"23/10/2023
(23/10/2028)",188 BS,Viên nén,Hộp 2 vỉ x 10 viên; Hộp 10 vỉ x 10 viên; Chai 100 viên; Chai 200 viên; Chai 500 viên,NSX,36,Công ty TNHH Dược phẩm USA-NIC,Việt Nam,"Lô 11D đường C, KCN Tân Tạo, P.Tân Tạo, Q.Tân Bình, TP.Hồ Chí Minh",Công ty TNHH Dược phẩm USA-NIC,Việt Nam,"Lô 11D đường C, KCN Tân Tạo, P.Tân Tạo, Q.Tân Bình, TP.Hồ Chí Minh",Xem chi tiết
Lịch sử,303,,"893100420323
(Hiệu lực)",23/10/2028,Robnaturen,,,,Paracetamol,325mg,781/QĐ-QLD,"23/10/2023
(23/10/2028)",188 BS,Viên nén bao phim,Hộp 10 vỉ x 20 viên; Chai 100 viên,NSX,36,Công ty Dược phẩm và Thương mại Phương Đông-(TNHH),Việt Nam,"TS 509, tờ bản đồ số 01, Cụm CN Hạp Lĩnh, phường Hạp Lĩnh, thành phố Bắc Ninh, tỉnh Bắc Ninh",Công ty Dược phẩm và Thương mại Phương Đông-(TNHH),Việt Nam,"TS 509, tờ bản đồ số 01, Cụm CN Hạp Lĩnh, phường Hạp Lĩnh, thành phố Bắc Ninh, tỉnh Bắc Ninh",Xem chi tiết
Lịch sử,304,,"894100429623
(Hiệu lực)",27/10/2028,Fast 250 suppository,,,,Paracetamol 250mg,,794/QĐ-QLD,"27/10/2023
(27/10/2028)",116,Viên đạn đặt trực tràng,Hộp 2 vỉ x 5 viên,BP 2018,24,Công ty TNHH Một thành viên Dược phẩm PV Healthcare,Việt Nam,"4/5 Khu Dân Cư Vạn Xuân Đất Việt, Đường Số 5, Phường Bình Hưng Hòa, Quận Bình Tân, TPHCM",The Acme Laboratories Ltd.,Bangladesh,"Dhulivita, Dhamrai, Dhaka",Xem chi tiết
Lịch sử,305,,"894100429523
(Hiệu lực)",27/10/2028,Fast 125 suppository,,,,Paracetamol 125mg,,794/QĐ-QLD,"27/10/2023
(27/10/2028)",116,Viên đạn đặt trực tràng,Hộp 2 vỉ x 5 viên,BP 2018,24,Công ty TNHH Một thành viên Dược phẩm PV Healthcare,Việt Nam,"4/5 Khu Dân Cư Vạn Xuân Đất Việt, Đường Số 5, Phường Bình Hưng Hòa, Quận Bình Tân, TPHCM",The Acme Laboratories Ltd.,Bangladesh,"Dhulivita, Dhamrai, Dhaka",Xem chi tiết
Lịch sử,306,,"840111427023
(Hiệu lực)",27/10/2028,Kernadol Tramadol,,,,"Paracetamol 325mg; Tramadol HCl 37,5mg",,794/QĐ-QLD,"27/10/2023
(27/10/2028)",116,Viên nén bao phim,Hộp 2 vỉ x 10 viên,NSX,36,Công ty TNHH Dược phẩm Nhất Anh,Việt Nam,"Số 11 Hoàng Diệu, Phường 10, Quận Phú Nhuận, Thành phố Hồ Chí Minh","Kern Pharma, S.L.",Spain,"Venus, 72-Poligono Industrial Colon II 08228 Tarrasa (Barcelona)",Xem chi tiết
Lịch sử,307,,"868110426723
(Hiệu lực)",27/10/2028,Paracerol 10mg/ml Vial Containing Solution For I.V. Infusion,,,,Paracetamol 10mg/ml,,794/QĐ-QLD,"27/10/2023
(27/10/2028)",116,Dung dịch truyền tĩnh mạch,Hộp 12 chai 100ml,NSX,24,Công ty TNHH Dược phẩm New Far East,Việt Nam,"Khu văn phòng tầng 7, Cao ốc P&T Office Building, số 27-29 đường Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Aroma İlaç San. Ltd. Şti (Cơ sở chịu trách nhiệm xuất xưởng lô: Polifarma İlaç San. ve Tic. A.Ş (Địa chỉ: Vakıflar OSB Mahallesi, Sanayi Caddesi No: 22/1 Ergene/TEKİRDAĞ, Turkey))",Turkey,"Vakıflar OSB Mahallesi, Sanayi Caddesi No:22/1 Kat: 2 Ergene/Tekirdağ",Xem chi tiết
Lịch sử,308,,"893100246423
(Hiệu lực)",28/08/2028,Ocoleflu,,,,"Mỗi 5ml chứa Paracetamol 120mg; Diphenhydramin hydroclorid 12,5mg","Mỗi 5ml chứa Paracetamol 120mg; Diphenhydramin hydroclorid 12,5mg",621/QĐ-QLD,"28/08/2023
(28/08/2028)",186 bs,Dung dịch uống,Hộp 01 chai x 60ml; Hộp 01 chai x 100ml,NSX,24,Công ty cổ phần O2pharm,Việt Nam,"39/39 Nguyễn Cửu Đàm, phường Tân Sơn Nhì, quận Tân Phú, thành phố Hồ Chí Minh",Công ty cổ phần Hóa Dược Việt Nam,Việt Nam,"Số 192 phố Đức Giang, phường Thượng Thanh, quận Long Biên, thành phố Hà Nội",Xem chi tiết
Lịch sử,309,,"893100245623
(Hiệu lực)",28/08/2028,Paraibu DWP 500mg/150mg,,,,Paracetamol 500mg; Ibuprofen 150mg,Paracetamol 500mg; Ibuprofen 150mg,621/QĐ-QLD,"28/08/2023
(28/08/2028)",186 bs,Viên nén bao phim,Hộp 6 vỉ x 10 viên,NSX,36,Công ty Cổ phần Dược phẩm Wealphar,Việt Nam,"Lô CN5, Khu công nghiệp Thụy Vân, Xã Thụy Vân, Thành phố Việt Trì, Tỉnh Phú Thọ",Công ty Cổ phần Dược phẩm Wealphar,Việt Nam,"Lô CN5, Khu công nghiệp Thụy Vân, Xã Thụy Vân, Thành phố Việt Trì, Tỉnh Phú Thọ",Xem chi tiết
Lịch sử,310,,"893100243923
(Hiệu lực)",28/08/2028,Ibuprofen - Paracetamol double tablets,,,,Paracetamol 325mg; Ibuprofen 200mg,Paracetamol 325mg; Ibuprofen 200mg,621/QĐ-QLD,"28/08/2023
(28/08/2028)",186 bs,Viên nén,Hộp 25 vỉ x 4 viên; Hộp 5 vỉ x 20 viên; Hộp 1 chai 100 viên; Hộp 1 chai 200 viên; Hộp 1 chai 500 viên,NSX,36,Công ty cổ phần Dược phẩm Phong Phú,Việt Nam,"Lô 12, đường số 8, Khu công nghiệp Tân Tạo, phường Tân Tạo A, Quận Bình Tân, thành phố Hồ Chí Minh",Công ty Cổ phần Dược phẩm Phong Phú - Chi nhánh nhà máy Usarichpharm,Việt Nam,"Lô 12, đường số 8, Khu công nghiệp Tân Tạo, phường Tân Tạo A, Quận Bình Tân, thành phố Hồ Chí Minh",Xem chi tiết
Lịch sử,311,,"893111241623
(Hiệu lực)",28/08/2028,Efsolphab,,,,"Paracetamol 500mg, Codein phosphat hemihydrat 15mg","Paracetamol 500mg, Codein phosphat hemihydrat 15mg",621/QĐ-QLD,"28/08/2023
(28/08/2028)",186 bs,Viên nén sủi bọt,Hộp 2 vỉ 4 viên; Hộp 5 vỉ x 4 viên; Hộp 10 vỉ x 4 viên; Hộp 1 tuýp 5 viên; Hộp 1 tuýp 10 viên; Hộp 1 tuýp 15 viên; Hộp 1 tuýp 20 viên,NSX,36,Công ty cổ phần Dược Hà Tĩnh,Việt Nam,"Số 167, đường Hà Huy Tập, phường Nam Hà, thành phố Hà Tĩnh, tỉnh Hà Tĩnh",Công ty cổ phần Dược Hà Tĩnh,Việt Nam,"Số 167, đường Hà Huy Tập, phường Nam Hà, thành phố Hà Tĩnh, tỉnh Hà Tĩnh",Xem chi tiết
Lịch sử,312,,"893110230023
(Hiệu lực)",24/08/2028,Imedoman,,,,"Methocarbamol 400mg, Paracetamol 325mg","Methocarbamol 400mg, Paracetamol 325mg",618/QĐ-QLD,"24/08/2023
(24/08/2028)","186,2",Viên nén bao phim,Hộp 10 vỉ x 10 viên; Chai 100 viên,NSX,24,Công ty Cổ phần Dược phẩm Imexpharm,Việt Nam,"Số 04, Đường 30/4, Phường 1, TP. Cao Lãnh, Tỉnh Đồng Tháp",Công ty Cổ phần Dược phẩm Imexpharm,Việt Nam,"Số 04, Đường 30/4, Phường 1, TP. Cao Lãnh, Tỉnh Đồng Tháp",Xem chi tiết
Lịch sử,313,,"893100224923
(Hiệu lực)",24/08/2028,Paracemo 250,,,,Paracetamol 250mg,250mg,616/QĐ-QLD,"24/08/2023
(24/08/2028)","186,1",Thuốc cốm sủi bọt,"Hộp 12 gói x 1,5 gam; Hộp 24 gói x 1,5 gam",NSX,24,Công ty TNHH dược phẩm BV Pharma,Việt Nam,"Số 18 đường Lê Thị Sọc, Ấp 2A, Xã Tân Thạnh Tây, Huyện Củ Chi, Thành phố Hồ Chí Minh",Công ty TNHH dược phẩm BV Pharma,Việt Nam,"Số 18 đường Lê Thị Sọc, Ấp 2A, Xã Tân Thạnh Tây, Huyện Củ Chi, Thành phố Hồ Chí Minh",Xem chi tiết
Lịch sử,314,,"893100224823
(Hiệu lực)",24/08/2028,Paracemo 150,,,,Paracetamol 150mg,150mg,616/QĐ-QLD,"24/08/2023
(24/08/2028)","186,1",Thuốc cốm sủi bọt,"Hộp 12 gói x 1,5 gam; Hộp 24 gói x 1,5 gam",NSX,24,Công ty TNHH dược phẩm BV Pharma,Việt Nam,"Số 18 đường Lê Thị Sọc, Ấp 2A, Xã Tân Thạnh Tây, Huyện Củ Chi, Thành phố Hồ Chí Minh",Công ty TNHH dược phẩm BV Pharma,Việt Nam,"Số 18 đường Lê Thị Sọc, Ấp 2A, Xã Tân Thạnh Tây, Huyện Củ Chi, Thành phố Hồ Chí Minh",Xem chi tiết
Lịch sử,315,,"893100224223
(Hiệu lực)",24/08/2028,BV Gesic 500,,,,Paracetamol 500mg,500mg,616/QĐ-QLD,"24/08/2023
(24/08/2028)","186,1",Viên nén bao phim,Hộp 10 vỉ x 10 viên; Hộp 1 chai 100 viên,NSX,36,Công ty TNHH dược phẩm BV Pharma,Việt Nam,"Số 18 đường Lê Thị Sọc, Ấp 2A, Xã Tân Thạnh Tây, Huyện Củ Chi, Thành phố Hồ Chí Minh",Công ty TNHH dược phẩm BV Pharma,Việt Nam,"Số 18 đường Lê Thị Sọc, Ấp 2A, Xã Tân Thạnh Tây, Huyện Củ Chi, Thành phố Hồ Chí Minh",Xem chi tiết
Lịch sử,316,,"893100222323
(Hiệu lực)",24/08/2028,Dopagan 325 mg,,,,Paracetamol 325mg,325mg,616/QĐ-QLD,"24/08/2023
(24/08/2028)","186,1",Viên nén,Hộp 10 vỉ x 10 viên; Chai 100 viên; Chai 200 viên; Chai 500 viên,DĐVN V,24,Công ty Cổ phần Xuất nhập khẩu Y tế Domesco,Việt Nam,"Số 346 đường Nguyễn Huệ, Phường Mỹ Phú, Thành Phố Cao Lãnh, Tỉnh Đồng Tháp",Công ty Cổ phần Xuất nhập khẩu Y tế Domesco,Việt Nam,"Số 346 đường Nguyễn Huệ, Phường Mỹ Phú, Thành Phố Cao Lãnh, Tỉnh Đồng Tháp.",Xem chi tiết
Lịch sử,317,,"893110221623
(Hiệu lực)",24/08/2028,Vacobamol plus,,,,"Paracetamol 325mg, Methocarbamol 400mg","Paracetamol 325mg, Methocarbamol 400mg",616/QĐ-QLD,"24/08/2023
(24/08/2028)","186,1",Viên nén bao phim,Hộp 3 vỉ x 10 viên; Hộp 6 vỉ x 10 viên; Hộp 10 vỉ x 10 viên; Hộp 20 vỉ x 10 viên; Hộp 50 vỉ x 10 viên; Hộp 100 vỉ x 10 viên; Chai 50 viên; Chai 100 viên; Chai 200 viên; Chai 500 viên,NSX,24,Công ty cổ phần Dược Vacopharm,Việt Nam,"59 Nguyễn Huệ, phường 1, thành phố Tân An, Tỉnh Long An",Công ty cổ phần Dược Vacopharm,Việt Nam,"Km 1954, Quốc lộ 1A, Phường Tân Khánh, Thành phố Tân An, Tỉnh Long An",Xem chi tiết
Lịch sử,318,,"893100219723
(Hiệu lực)",24/08/2028,Vinpamol,,,,Paracetamol 250mg/5ml,250mg/5ml,616/QĐ-QLD,"24/08/2023
(24/08/2028)","186,1",Hỗn dịch uống,Hộp 10 Gói x 5 ml; Hộp 20 Gói x 5 ml; Hộp 30 Gói x 5 ml; Hộp 10 Gói x 10 ml; Hộp 20 Gói x 10 ml; Hộp 30 Gói x 10 ml; Hộp 1 Lọ x 60 ml; Hộp 1 Lọ x 100 ml,NSX,36,Công ty cổ phần dược phẩm Vĩnh Phúc,Việt Nam,"chỉ: Số 777, đường Mê Linh, phường Khai Quang, thành phố Vĩnh Yên, tỉnh Vĩnh Phúc,",Công ty cổ phần dược phẩm Vĩnh Phúc,Việt Nam,Thôn Mậu Thông -P.Khai Quang - TP.Vĩnh Yên -T.Vĩnh Phúc,Xem chi tiết
Lịch sử,319,,"893100218023
(Hiệu lực)",24/08/2028,Gidahan forte,,,,Paracetamol 500mg; Cafein 65mg,Paracetamol 500mg; Cafein 65mg,616/QĐ-QLD,"24/08/2023
(24/08/2028)","186,1",Viên nén bao phim,Hộp 5 vỉ x 10 viên; Hộp 10 vỉ x 10 viên; Hộp 15 vỉ x 10 viên; Hộp 20 vỉ x 10 viên,NSX,24,Công ty cổ phần dược phẩm Trung ương 3,Việt Nam,"16 Lê Đại Hành, Phường Minh Khai, Quận Hồng Bàng, Thành phố Hải Phòng",Công ty cổ phần dược phẩm Trung ương 3,Việt Nam,"Số 28, đường 351, xã Nam Sơn, huyện An Dương, thành phố Hải Phòng",Xem chi tiết
Lịch sử,320,,"893100215223
(Hiệu lực)",24/08/2028,Panalgan 325,,,,Paracetamol 325mg,325mg,616/QĐ-QLD,"24/08/2023
(24/08/2028)","186,1",Thuốc cốm,"Hộp 20 gói x 1,5g; Hộp 100 gói x 1,5g",NSX,36,Công ty Cổ phần Dược phẩm Cửu Long,Việt Nam,"150 đường 14/9, Phường 5, Thành phố Vĩnh Long, Tỉnh Vĩnh Long,",Công ty Cổ phần Dược phẩm Cửu Long,Việt Nam,"150 đường 14/9, Phường 5, Thành phố Vĩnh Long, Tỉnh Vĩnh Long,",Xem chi tiết
Lịch sử,321,,"893100212323
(Hiệu lực)",24/08/2028,DolAPC 250,,,,Paracetamol 250mg,250mg,616/QĐ-QLD,"24/08/2023
(24/08/2028)","186,1",Thuốc cốm sủi bọt,Hộp 4 gói x 2g; Hộp 10 gói x 2g; Hộp 30 gói x 2g; Hộp 60 gói x 2g,NSX,24,Công ty Cổ phần Dược phẩm Ampharco U.S.A,Việt Nam,"Khu công nghiệp Nhơn Trạch 3, thị trấn Hiệp Phước, huyện Nhơn Trạch, tỉnh Đồng Nai",Công ty Cổ phần Dược phẩm Ampharco U.S.A,Việt Nam,"Khu công nghiệp Nhơn Trạch 3, thị trấn Hiệp Phước, huyện Nhơn Trạch, tỉnh Đồng Nai",Xem chi tiết
Lịch sử,322,,"893100212223
(Hiệu lực)",24/08/2028,DolAPC 150,,,,Paracetamol 150mg,150mg,616/QĐ-QLD,"24/08/2023
(24/08/2028)","186,1",Thuốc cốm sủi bọt,Hộp 4 gói x 2g; Hộp 10 gói x 2g; Hộp 30 gói x 2g; Hộp 60 gói x 2g,NSX,24,Công ty Cổ phần Dược phẩm Ampharco U.S.A,Việt Nam,"Khu công nghiệp Nhơn Trạch 3, thị trấn Hiệp Phước, huyện Nhơn Trạch, tỉnh Đồng Nai",Công ty Cổ phần Dược phẩm Ampharco U.S.A,Việt Nam,"Khu công nghiệp Nhơn Trạch 3, thị trấn Hiệp Phước, huyện Nhơn Trạch, tỉnh Đồng Nai",Xem chi tiết
Lịch sử,323,,"893110211023
(Hiệu lực)",24/08/2028,Apiramol,,,,Methocarbamol 380mg; Paracetamol 300mg,Methocarbamol 380mg; Paracetamol 300mg,616/QĐ-QLD,"24/08/2023
(24/08/2028)","186,1",Viên nén,Hộp 3 vỉ x 10 viên; Hộp 10 vỉ x 10 viên; Hộp 1 chai 100 viên; Hộp 1 chai 200 viên,NSX,36,Công ty Cổ phần Dược Apimed,Việt Nam,"63/9 Lý Thường Kiệt, Phường 15, Quận 11, Thành phố Hồ Chí Minh",Công ty Cổ phần Dược Apimed,Việt Nam,"Đường N1, Cụm công nghiệp Phú Thạnh- Vĩnh Thanh, xã Vĩnh Thanh, huyện Nhơn Trạch, tỉnh Đồng Nai",Xem chi tiết
Lịch sử,324,,"893100210023
(Hiệu lực)",24/08/2028,Tanafadol Plus,,,,Paracetamol 650mg,650mg,616/QĐ-QLD,"24/08/2023
(24/08/2028)","186,1",Viên nén bao phim,Hộp 10 vỉ x 10 viên,NSX,36,"Chi nhánh công ty TNHH Sản xuất, Thương mại Dược phẩm Thành Nam tại Bình Dương",Việt Nam,"60 Đại lộ Độc Lập, Khu Công Nghiệp Việt Nam-Singapore, Thành phố Thuận An, Tỉnh Bình Dương","Chi nhánh công ty TNHH Sản xuất, Thương mại Dược phẩm Thành Nam tại Bình Dương",Việt Nam,"60 Đại lộ Độc Lập, Khu Công Nghiệp Việt Nam-Singapore, Thành phố Thuận An, Tỉnh Bình Dương",Xem chi tiết
Lịch sử,325,,"540111187623
(Hiệu lực)",14/07/2028,Algocod 500 MG/30 MG,,,,"Paracetamol, Codeine",Paracetamol 500mg (dưới dạng Paracetamol bound by povidone 515mg); Codeine phosphate hemihydrate 30mg,489/QĐ-QLD,"14/07/2023
(14/07/2028)",115,Viên nén sủi,Hộp 1 tuýp 16 viên,NSX,24,Công ty TNHH Xúc tiến thương mại dược phẩm và đầu tư TV,Việt Nam,"Số 72 Bình Giã, Phường 13, Quận Tân Bình, TP. Hồ Chí Minh",SMB Technology S.A.,Belgium,"Rue du Parc Industriel 39, 6900 Marche-en-Famenne",Xem chi tiết
Lịch sử,326,,"539100184523
(Hiệu lực)",14/07/2028,Panadol Extra,,,,"Paracetamol, Caffeine",Paracetamol 500mg; Caffeine 65mg,489/QĐ-QLD,"14/07/2023
(14/07/2028)",115,Viên nén,Hộp 15 vỉ x 12 viên,NSX,36,Công ty TNHH GlaxoSmithKline Hàng Tiêu Dùng và Chăm Sóc Sức Khỏe Việt Nam,Việt Nam,"Tầng 16, tòa nhà Metropolitan, số 235 đường Đồng Khởi, Phường Bến Nghé, Quận 1, thành phố Hồ Chí Minh","Sterling Drug (Malaya) SDN. BHD. (Cơ sở sản xuất cốm: Haleon Ireland Dungarvan Limited (Địa chỉ: Knockbrack, Lisfennel, Dungarvan, Co. Waterford, X35 RY76, Ireland))",Malaysia,"Lot 89, Jalan Enggang, Ampang/Hulu Kelang Industrial Estate, 68000 Ampang, Selangor",Xem chi tiết
Lịch sử,327,,"539100184423
(Hiệu lực)",14/07/2028,Panadol Viên Sủi,,,,Paracetamol,Paracetamol 500mg,489/QĐ-QLD,"14/07/2023
(14/07/2028)",115,Viên sủi,Hộp 6 vỉ x 4 viên,NSX,48,Công ty TNHH GlaxoSmithKline Hàng Tiêu Dùng và Chăm Sóc Sức Khỏe Việt Nam,Việt Nam,"Tầng 16, tòa nhà Metropolitan, số 235 đường Đồng Khởi, Phường Bến Nghé, Quận 1, thành phố Hồ Chí Minh",Haleon Ireland Dungarvan Limited,Ireland,"Knockbrack, Lisfennel, Dungarvan, Co. Waterford, X35 RY76, Ireland",Xem chi tiết
Lịch sử,328,,"893100166923
(Hiệu lực)",03/07/2028,Partamol 500 Cap,,,,Paracetamol 500mg,500mg,466/QĐ-QLD,"03/07/2023
(03/07/2028)",185,Viên nang cứng,Hộp 5 vỉ x 10 viên; Hộp 10 vỉ x 10 viên,NSX,36,Công ty TNHH Liên Doanh Stellapharm,Việt Nam,"K63/1 Nguyễn Thị Sóc, Ấp Mỹ Hòa 2, Xã Xuân Thới Đông, Huyện Hóc Môn, Tp. Hồ Chí Minh, Việt Nam",Công ty TNHH Liên Doanh Stellapharm - Chi nhánh 1,Việt Nam,"Số 40 đại lộ Tự Do, Khu công nghiệp Việt Nam - Singapore, Phường An Phú, Thị xã Thuận An, Tỉnh Bình Dương, Việt Nam",Xem chi tiết
Lịch sử,329,,"893100163823
(Hiệu lực)",03/07/2028,Rehnekol cảm cúm,,,,Paracetamol 500mg; Cafein 25mg; Phenylephrin hydroclorid 5mg,Paracetamol 500mg; Cafein 25mg; Phenylephrin hydroclorid 5mg,466/QĐ-QLD,"03/07/2023
(03/07/2028)",185,Viên nén bao phim,Hộp 5 vỉ x 10 viên; Hộp 10 vỉ x 10 viên; Hộp 20 vỉ x 10 viên; Hộp 5 vỉ x 12 viên; Hộp 10 vỉ x 12 viên; Hộp 20 vỉ x 12 viên,NSX,36,Công ty CP Dược Vật tư Y tế Hà Nam,Việt Nam,"Cụm CN Hoàng Đông, phường Hoàng Đông, thị xã Duy Tiên, tỉnh Hà Nam, Việt Nam",Công ty CP Dược Vật tư Y tế Hà Nam,Việt Nam,"Cụm CN Hoàng Đông, phường Hoàng Đông, thị xã Duy Tiên, tỉnh Hà Nam, Việt Nam",Xem chi tiết
Lịch sử,330,,"893100163723
(Hiệu lực)",03/07/2028,LOPECOL 500 EFFE,,,,Paracetamol 500mg,500mg,466/QĐ-QLD,"03/07/2023
(03/07/2028)",185,Viên sủi,Hộp 2 vỉ x 4 viên; Hộp 5 vỉ x 4 viên; Hộp 10 vỉ x 4 viên,NSX,36,Công ty CP Dược Vật tư Y tế Hà Nam,Việt Nam,"Cụm CN Hoàng Đông, phường Hoàng Đông, thị xã Duy Tiên, tỉnh Hà Nam, Việt Nam",Công ty CP Dược Vật tư Y tế Hà Nam,Việt Nam,"Cụm CN Hoàng Đông, phường Hoàng Đông, thị xã Duy Tiên, tỉnh Hà Nam, Việt Nam",Xem chi tiết
Lịch sử,331,,"893100163623
(Hiệu lực)",03/07/2028,LOPECOL,,,,Paracetamol 500mg,500mg,466/QĐ-QLD,"03/07/2023
(03/07/2028)",185,Viên nén bao phim,Hộp 5 vỉ x 10 viên; Hộp 10 vỉ x 10 viên; Hộp 20 vỉ x 10 viên; Hộp 5 vỉ x 12 viên; Hộp 10 vỉ x 12 viên; Hộp 20 vỉ x 12 viên,NSX,36,Công ty CP Dược Vật tư Y tế Hà Nam,Việt Nam,"Cụm CN Hoàng Đông, phường Hoàng Đông, thị xã Duy Tiên, tỉnh Hà Nam, Việt Nam",Công ty CP Dược Vật tư Y tế Hà Nam,Việt Nam,"Cụm CN Hoàng Đông, phường Hoàng Đông, thị xã Duy Tiên, tỉnh Hà Nam, Việt Nam",Xem chi tiết
